time room,temperature room,RH room,DP room
2022-06-10 14:40:00,18.38,51.5752,8.22669
2022-06-10 14:50:00,18.3157,52.6357,8.46745
2022-06-10 15:00:00,18.4658,52.7959,8.65143
2022-06-10 15:10:00,18.4337,52.6357,8.5767
2022-06-10 15:20:00,18.5838,53.9785,9.08902
2022-06-10 15:30:00,18.5195,54.8711,9.27278
2022-06-10 15:40:00,18.38,55.8248,9.39911
2022-06-10 15:50:00,18.1655,56.7785,9.45094
2022-06-10 16:00:00,18.0154,57.5033,9.49935
2022-06-10 16:10:00,17.951,58.1365,9.60221
2022-06-10 16:20:00,17.9189,58.7697,9.73355
2022-06-10 16:30:00,17.9081,59.1436,9.8181
2022-06-10 16:40:00,17.8974,59.6319,9.9308
2022-06-10 16:50:00,17.9081,59.9752,10.0267
2022-06-10 17:00:00,17.9189,60.288,10.1146
2022-06-10 17:10:00,17.9296,60.5779,10.1965
2022-06-10 17:20:00,17.951,60.7458,10.2581
2022-06-10 17:30:00,17.9725,60.9746,10.3347
2022-06-10 17:40:00,18.0047,60.9746,10.365
2022-06-10 17:50:00,18.0261,61.1501,10.4283
2022-06-10 18:00:00,18.0583,61.2646,10.4867
2022-06-10 18:10:00,18.0905,61.2646,10.517
2022-06-10 18:20:00,18.1226,61.318,10.5604
2022-06-10 18:30:00,18.1655,61.4324,10.6289
2022-06-10 18:40:00,18.1977,61.5774,10.6946
2022-06-10 18:50:00,18.2299,61.6079,10.7324
2022-06-10 19:00:00,18.2621,61.6918,10.7833
2022-06-10 19:10:00,18.2835,61.7452,10.8165
2022-06-10 19:20:00,18.3157,61.9207,10.8896
2022-06-10 19:30:00,18.3264,62.0351,10.9275
2022-06-10 19:40:00,18.3264,62.119,10.9479
2022-06-10 19:50:00,18.3157,62.264,10.9729
2022-06-10 20:00:00,18.3157,62.4395,11.0153
2022-06-10 20:10:00,18.305,62.5234,11.0254
2022-06-10 20:20:00,18.2942,62.6989,11.0575
2022-06-10 20:30:00,18.2835,62.8133,11.0748
2022-06-10 20:40:00,18.2513,62.9583,11.0791
2022-06-10 20:50:00,18.2299,63.1261,11.099
2022-06-10 21:00:00,18.2084,63.2406,11.106
2022-06-10 21:10:00,18.1977,63.3321,11.1177
2022-06-10 21:20:00,18.1763,63.4466,11.1246
2022-06-10 21:30:00,18.1655,63.561,11.1416
2022-06-10 21:40:00,18.1548,63.6449,11.1513
2022-06-10 21:50:00,18.1334,63.706,11.1455
2022-06-10 22:00:00,18.1226,63.7365,11.1426
2022-06-10 22:10:00,18.1119,63.8204,11.1522
2022-06-10 22:20:00,18.0797,63.8738,11.1344
2022-06-10 22:30:00,18.069,63.9348,11.1386
2022-06-10 22:40:00,18.0583,63.9883,11.141
2022-06-10 22:50:00,18.0368,64.0493,11.1351
2022-06-10 23:00:00,18.0261,64.0798,11.1321
2022-06-10 23:10:00,18.0154,64.1942,11.1489
2022-06-10 23:20:00,18.0047,64.2477,11.1512
2022-06-10 23:30:00,17.9832,64.2782,11.1381
2022-06-10 23:40:00,17.9618,64.3621,11.1374
2022-06-10 23:50:00,17.951,64.4231,11.1415
2022-06-11 00:00:00,17.9403,64.4536,11.1385
2022-06-11 00:10:00,17.9189,64.4765,11.1235
2022-06-11 00:20:00,17.9081,64.507,11.1205
2022-06-11 00:30:00,17.8974,64.5376,11.1174
2022-06-11 00:40:00,17.876,64.507,11.0899
2022-06-11 00:50:00,17.8545,64.6139,11.0945
2022-06-11 01:00:00,17.8438,64.6444,11.0915
2022-06-11 01:10:00,17.8331,64.6139,11.0742
2022-06-11 01:20:00,17.8116,64.6139,11.0538
2022-06-11 01:30:00,17.8009,64.7283,11.0703
2022-06-11 01:40:00,17.7794,64.8351,11.0748
2022-06-11 01:50:00,17.7794,64.8046,11.0677
2022-06-11 02:00:00,17.758,64.8275,11.0527
2022-06-11 02:10:00,17.7365,64.858,11.0394
2022-06-11 02:20:00,17.7151,64.858,11.019
2022-06-11 02:30:00,17.7044,64.6673,10.9645
2022-06-11 02:40:00,17.6829,64.7512,10.9637
2022-06-11 02:50:00,17.6722,64.6139,10.9215
2022-06-11 03:00:00,17.6615,64.591,10.906
2022-06-11 03:10:00,17.64,64.5605,10.8785
2022-06-11 03:20:00,17.6293,64.591,10.8755
2022-06-11 03:30:00,17.6186,64.591,10.8653
2022-06-11 03:40:00,17.5971,64.5605,10.8378
2022-06-11 03:50:00,17.5757,64.7207,10.8548
2022-06-11 04:00:00,17.5649,64.6139,10.8198
2022-06-11 04:10:00,17.5435,64.6444,10.8065
2022-06-11 04:20:00,17.5328,64.6978,10.8087
2022-06-11 04:30:00,17.5113,64.6673,10.7813
2022-06-11 04:40:00,17.5006,64.6978,10.7782
2022-06-11 04:50:00,17.4791,64.6673,10.7508
2022-06-11 05:00:00,17.4577,64.6978,10.7375
2022-06-11 05:10:00,17.447,64.6673,10.7202
2022-06-11 05:20:00,17.4255,64.6978,10.707
2022-06-11 05:30:00,17.4148,64.6444,10.6844
2022-06-11 05:40:00,17.3933,64.6673,10.6693
2022-06-11 05:50:00,17.3826,64.6673,10.6592
2022-06-11 06:00:00,17.3719,64.591,10.6312
2022-06-11 06:10:00,17.3504,64.5605,10.6038
2022-06-11 06:20:00,17.3397,64.591,10.6007
2022-06-11 06:30:00,17.329,64.5376,10.5781
2022-06-11 06:40:00,17.3183,64.5376,10.5679
2022-06-11 06:50:00,17.3183,64.591,10.5804
2022-06-11 07:00:00,17.3075,64.591,10.5702
2022-06-11 07:10:00,17.3183,64.591,10.5804
2022-06-11 07:20:00,17.3183,64.591,10.5804
2022-06-11 07:30:00,17.329,64.6444,10.6029
2022-06-11 07:40:00,17.3397,64.6673,10.6184
2022-06-11 07:50:00,17.2861,64.9648,10.6365
2022-06-11 08:00:00,17.1788,65.476,10.6524
2022-06-11 08:10:00,17.0501,65.743,10.5911
2022-06-11 08:20:00,16.9858,65.9337,10.5734
2022-06-11 08:30:00,16.9858,66.2771,10.6514
2022-06-11 08:40:00,17.0072,67.2994,10.9021
2022-06-11 08:50:00,17.0823,67.8411,11.0945
2022-06-11 09:00:00,17.1896,68.5964,11.364
2022-06-11 09:10:00,17.2968,68.6727,11.4834
2022-06-11 09:20:00,17.4041,68.4057,11.5269
2022-06-11 09:30:00,17.4899,68.4057,11.6089
2022-06-11 09:40:00,17.5971,68.5506,11.7434
2022-06-11 09:50:00,17.6293,68.6574,11.7978
2022-06-11 10:00:00,17.7044,69.222,11.9938
2022-06-11 10:10:00,17.8438,69.3822,12.1623
2022-06-11 10:20:00,17.8545,69.4967,12.1977
2022-06-11 10:30:00,17.9403,69.7408,12.3332
2022-06-11 10:40:00,17.9939,69.8476,12.4078
2022-06-11 10:50:00,18.0368,69.634,12.4022
2022-06-11 11:00:00,18.1226,69.0694,12.3603
2022-06-11 11:10:00,18.2192,68.5049,12.3276
2022-06-11 11:20:00,18.2621,67.9861,12.2529
2022-06-11 11:30:00,18.3479,68.0166,12.3416
2022-06-11 11:40:00,18.4658,67.5588,12.3514
2022-06-11 11:50:00,18.5409,66.7272,12.2344
2022-06-11 12:00:00,18.8519,65.7278,12.3007
2022-06-11 12:10:00,18.9163,63.9577,11.9469
2022-06-11 12:20:00,18.8412,62.6913,11.5727
2022-06-11 12:30:00,18.9163,59.3496,10.8169
2022-06-11 12:40:00,19.0557,57.5338,10.4807
2022-06-11 12:50:00,19.0772,57.7627,10.5604
2022-06-11 13:00:00,19.0665,57.3888,10.4529
2022-06-11 13:10:00,19.0879,57.8237,10.5863
2022-06-11 13:20:00,19.1523,57.0989,10.4572
2022-06-11 13:30:00,19.163,56.4352,10.2919
2022-06-11 13:40:00,19.0343,56.3512,10.1495
2022-06-11 13:50:00,19.0665,56.3817,10.1876
2022-06-11 14:00:00,19.1308,56.1223,10.1786
2022-06-11 14:10:00,19.3024,55.1076,10.0656
2022-06-11 14:20:00,19.3775,53.5131,9.69684
2022-06-11 14:30:00,19.3668,54.2913,9.90235
2022-06-11 14:40:00,19.4633,53.948,9.89725
2022-06-11 14:50:00,19.5062,53.3987,9.78427
2022-06-11 15:00:00,19.4097,53.6581,9.76704
2022-06-11 15:10:00,19.4204,54.0624,9.88907
2022-06-11 15:20:00,19.3989,53.948,9.83751
2022-06-11 15:30:00,19.356,54.3218,9.90078
2022-06-11 15:40:00,19.3882,54.4362,9.96212
2022-06-11 15:50:00,19.5062,53.3147,9.7608
2022-06-11 16:00:00,19.5062,54.2608,10.0235
2022-06-11 16:10:00,19.71,53.4749,9.99457
2022-06-11 16:20:00,19.8708,52.1932,9.78123
2022-06-11 16:30:00,19.8923,52.3382,9.84246
2022-06-11 16:40:00,20.0853,50.8275,9.58394
2022-06-11 16:50:00,19.8065,51.972,9.65838
2022-06-11 17:00:00,19.5062,53.2537,9.74371
2022-06-11 17:10:00,19.3024,54.7338,9.9638
2022-06-11 17:20:00,19.2166,55.657,10.134
2022-06-11 17:30:00,19.1737,56.5496,10.3323
2022-06-11 17:40:00,19.163,57.3049,10.5213
2022-06-11 17:50:00,19.163,57.7627,10.6407
2022-06-11 18:00:00,19.1737,58.045,10.724
2022-06-11 18:10:00,19.1952,58.3654,10.8269
2022-06-11 18:20:00,19.2166,58.7087,10.9353
2022-06-11 18:30:00,19.2381,58.8537,10.9926
2022-06-11 18:40:00,19.2595,59.0215,11.0556
2022-06-11 18:50:00,19.281,59.197,11.1205
2022-06-11 19:00:00,19.2917,59.3725,11.1752
2022-06-11 19:10:00,19.3131,59.4564,11.2167
2022-06-11 19:20:00,19.3346,59.6242,11.2794
2022-06-11 19:30:00,19.3453,59.7692,11.3261
2022-06-11 19:40:00,19.3453,59.9447,11.3704
2022-06-11 19:50:00,19.3239,60.143,11.4002
2022-06-11 20:00:00,19.3131,60.3185,11.4341
2022-06-11 20:10:00,19.2917,60.349,11.4216
2022-06-11 20:20:00,19.281,60.5474,11.4611
2022-06-11 20:30:00,19.2595,60.7534,11.4923
2022-06-11 20:40:00,19.2488,60.9289,11.5258
2022-06-11 20:50:00,19.2273,61.0433,11.534
2022-06-11 21:00:00,19.2059,61.1883,11.5497
2022-06-11 21:10:00,19.1737,61.3256,11.5533
2022-06-11 21:20:00,19.163,61.4477,11.5732
2022-06-11 21:30:00,19.1415,61.5621,11.5812
2022-06-11 21:40:00,19.1201,61.5926,11.5684
2022-06-11 21:50:00,19.0986,61.7681,11.5913
2022-06-11 22:00:00,19.0879,61.852,11.6017
2022-06-11 22:10:00,19.0665,61.9665,11.6094
2022-06-11 22:20:00,19.045,62.0504,11.6097
2022-06-11 22:30:00,19.0343,62.1648,11.6274
2022-06-11 22:40:00,19.0128,62.2793,11.635
2022-06-11 22:50:00,18.9914,62.3708,11.637
2022-06-11 23:00:00,18.9806,62.4013,11.6343
2022-06-11 23:10:00,18.9592,62.4319,11.6214
2022-06-11 23:20:00,18.9485,62.4853,11.6242
2022-06-11 23:30:00,18.927,62.5463,11.6187
2022-06-11 23:40:00,18.9056,62.5997,11.6114
2022-06-11 23:50:00,18.8948,62.6607,11.616
2022-06-12 00:00:00,18.8734,62.7141,11.6086
2022-06-12 00:10:00,18.8627,62.7752,11.6132
2022-06-12 00:20:00,18.8412,62.8362,11.6077
2022-06-12 00:30:00,18.8305,62.8591,11.603
2022-06-12 00:40:00,18.809,62.9201,11.5974
2022-06-12 00:50:00,18.7876,62.9507,11.5845
2022-06-12 01:00:00,18.7661,62.9507,11.5642
2022-06-12 01:10:00,18.7554,62.9812,11.5614
2022-06-12 01:20:00,18.734,63.0346,11.5539
2022-06-12 01:30:00,18.7125,63.0346,11.5336
2022-06-12 01:40:00,18.7018,63.0346,11.5235
2022-06-12 01:50:00,18.6803,63.0651,11.5105
2022-06-12 02:00:00,18.6696,62.9812,11.4802
2022-06-12 02:10:00,18.6482,62.9507,11.4526
2022-06-12 02:20:00,18.6267,62.9507,11.4323
2022-06-12 02:30:00,18.6053,62.8667,11.3919
2022-06-12 02:40:00,18.5945,62.8972,11.3891
2022-06-12 02:50:00,18.5731,62.8057,11.3468
2022-06-12 03:00:00,18.5516,62.8972,11.3485
2022-06-12 03:10:00,18.5302,62.8972,11.3282
2022-06-12 03:20:00,18.5087,62.8667,11.3006
2022-06-12 03:30:00,18.4873,62.9201,11.2932
2022-06-12 03:40:00,18.4658,62.8667,11.26
2022-06-12 03:50:00,18.4444,62.9278,11.2544
2022-06-12 04:00:00,18.4229,62.8972,11.2268
2022-06-12 04:10:00,18.4122,62.9812,11.2368
2022-06-12 04:20:00,18.3908,62.9812,11.2165
2022-06-12 04:30:00,18.3693,63.0651,11.2163
2022-06-12 04:40:00,18.3586,63.0422,11.2007
2022-06-12 04:50:00,18.3371,63.0651,11.1859
2022-06-12 05:00:00,18.3264,63.0651,11.1757
2022-06-12 05:10:00,18.305,63.0956,11.1627
2022-06-12 05:20:00,18.2942,63.0727,11.1471
2022-06-12 05:30:00,18.2835,63.0956,11.1424
2022-06-12 05:40:00,18.2621,63.1566,11.1367
2022-06-12 05:50:00,18.2406,63.1872,11.1237
2022-06-12 06:00:00,18.2299,63.2406,11.1263
2022-06-12 06:10:00,18.2192,63.2711,11.1234
2022-06-12 06:20:00,18.2084,63.3016,11.1205
2022-06-12 06:30:00,18.1977,63.3855,11.1304
2022-06-12 06:40:00,18.187,63.416,11.1275
2022-06-12 06:50:00,18.187,63.561,11.1619
2022-06-12 07:00:00,18.187,63.4466,11.1347
2022-06-12 07:10:00,18.187,63.4695,11.1402
2022-06-12 07:20:00,18.1977,63.4695,11.1503
2022-06-12 07:30:00,18.2084,63.4466,11.155
2022-06-12 07:40:00,18.2192,63.416,11.1579
2022-06-12 07:50:00,18.2299,63.4466,11.1753
2022-06-12 08:00:00,18.2406,63.6449,11.2326
2022-06-12 08:10:00,18.1977,64.2171,11.3271
2022-06-12 08:20:00,18.1655,64.8046,11.4342
2022-06-12 08:30:00,18.1334,65.1021,11.4729
2022-06-12 08:40:00,18.1548,66.4525,11.8042
2022-06-12 08:50:00,18.1334,67.6885,12.0634
2022-06-12 09:00:00,18.187,68.6651,12.3325
2022-06-12 09:10:00,18.2728,69.016,12.4922
2022-06-12 09:20:00,18.38,68.9626,12.5829
2022-06-12 09:30:00,18.4444,68.5888,12.5615
2022-06-12 09:40:00,18.5838,68.5888,12.6947
2022-06-12 09:50:00,18.7232,68.7795,12.8704
2022-06-12 10:00:00,18.8734,68.9702,13.0563
2022-06-12 10:10:00,19.0021,69.6035,13.3195
2022-06-12 10:20:00,19.045,69.6569,13.3723
2022-06-12 10:30:00,19.0772,69.0618,13.2715
2022-06-12 10:40:00,19.2488,68.8177,13.3812
2022-06-12 10:50:00,19.4311,68.1463,13.4048
2022-06-12 11:00:00,19.5062,66.1092,13.0112
2022-06-12 11:10:00,19.5062,64.9496,12.7406
2022-06-12 11:20:00,19.5169,63.1414,12.3202
2022-06-12 11:30:00,19.6242,61.9893,12.1414
2022-06-12 11:40:00,19.785,61.6918,12.2201
2022-06-12 11:50:00,19.8172,61.2035,12.1296
2022-06-12 12:00:00,20.1175,60.8526,12.325
2022-06-12 12:10:00,20.1926,62.264,12.7454
2022-06-12 12:20:00,20.1819,62.9888,12.9122
2022-06-12 12:30:00,20.1175,64.2324,13.1505
2022-06-12 12:40:00,20.4178,65.0335,13.6256
2022-06-12 12:50:00,20.6645,64.034,13.6213
2022-06-12 13:00:00,20.6216,62.6455,13.2441
2022-06-12 13:10:00,20.5894,62.2945,13.1276
2022-06-12 13:20:00,20.6216,60.2117,12.6379
2022-06-12 13:30:00,20.8468,59.1131,12.5686
2022-06-12 13:40:00,20.8897,58.7087,12.5041
2022-06-12 13:50:00,20.9326,57.7245,12.2868
2022-06-12 14:00:00,20.9004,58.106,12.3569
2022-06-12 14:10:00,20.8897,57.1447,12.0931
2022-06-12 14:20:00,21.0935,54.1082,11.4553
2022-06-12 14:30:00,21.0399,51.8194,10.7539
2022-06-12 14:40:00,21.2222,50.4613,10.5231
2022-06-12 14:50:00,21.1149,50.7207,10.5013
2022-06-12 15:00:00,21.2222,51.0641,10.7014
2022-06-12 15:10:00,21.2973,52.1093,11.0758
2022-06-12 15:20:00,21.2329,51.6744,10.8901
2022-06-12 15:30:00,21.2865,51.9872,11.0305
2022-06-12 15:40:00,21.3938,52.5136,11.2816
2022-06-12 15:50:00,21.501,52.4221,11.3545
2022-06-12 16:00:00,21.6619,51.0869,11.1136
2022-06-12 16:10:00,21.7906,50.6216,11.0942
2022-06-12 16:20:00,22.0159,49.0346,10.8215
2022-06-12 16:30:00,22.0909,46.9442,10.2362
2022-06-12 16:40:00,21.4689,49.1567,10.357
2022-06-12 16:50:00,21.0184,50.8352,10.4462
2022-06-12 17:00:00,20.7825,52.3153,10.6592
2022-06-12 17:10:00,20.6323,53.4444,10.8413
2022-06-12 17:20:00,20.5572,54.3371,11.021
2022-06-12 17:30:00,20.5143,55.0619,11.1809
2022-06-12 17:40:00,20.4929,55.6722,11.3274
2022-06-12 17:50:00,20.4822,55.9316,11.3876
2022-06-12 18:00:00,20.4929,56.2749,11.4901
2022-06-12 18:10:00,20.5036,56.4199,11.5391
2022-06-12 18:20:00,20.5143,56.7098,11.6266
2022-06-12 18:30:00,20.5251,56.9997,11.7139
2022-06-12 18:40:00,20.5358,57.2057,11.7786
2022-06-12 18:50:00,20.5465,57.4346,11.8492
2022-06-12 19:00:00,20.568,57.6635,11.9296
2022-06-12 19:10:00,20.5787,57.8695,11.9937
2022-06-12 19:20:00,20.6001,58.0678,12.0658
2022-06-12 19:30:00,20.6109,58.3272,12.1436
2022-06-12 19:40:00,20.6001,58.4188,12.1574
2022-06-12 19:50:00,20.5894,58.6172,12.1989
2022-06-12 20:00:00,20.5894,58.7926,12.2443
2022-06-12 20:10:00,20.568,58.9986,12.2774
2022-06-12 20:20:00,20.5572,59.197,12.3184
2022-06-12 20:30:00,20.5358,59.3419,12.3355
2022-06-12 20:40:00,20.5251,59.5174,12.3704
2022-06-12 20:50:00,20.5036,59.6929,12.3951
2022-06-12 21:00:00,20.4822,59.8607,12.4177
2022-06-12 21:10:00,20.4607,60.0362,12.4422
2022-06-12 21:20:00,20.4607,60.1812,12.4789
2022-06-12 21:30:00,20.4393,60.2956,12.4877
2022-06-12 21:40:00,20.4393,60.4406,12.5243
2022-06-12 21:50:00,20.4285,60.555,12.5431
2022-06-12 22:00:00,20.4178,60.6695,12.5618
2022-06-12 22:10:00,20.4178,60.7915,12.5924
2022-06-12 22:20:00,20.4393,60.4711,12.532
2022-06-12 22:30:00,20.4393,60.555,12.5532
2022-06-12 22:40:00,20.4178,60.8144,12.5982
2022-06-12 22:50:00,20.3964,60.9289,12.6067
2022-06-12 23:00:00,20.3964,61.0204,12.6296
2022-06-12 23:10:00,20.3856,61.0738,12.6328
2022-06-12 23:20:00,20.3964,61.2264,12.681
2022-06-12 23:30:00,20.3964,61.3637,12.7152
2022-06-12 23:40:00,20.3856,61.4858,12.7355
2022-06-12 23:50:00,20.3749,61.6842,12.7746
2022-06-13 00:00:00,20.3535,61.8596,12.7977
2022-06-13 00:10:00,20.3535,62.1496,12.8692
2022-06-13 00:20:00,20.3427,62.264,12.8872
2022-06-13 00:30:00,20.332,62.3784,12.9051
2022-06-13 00:40:00,20.3213,62.4624,12.9156
2022-06-13 00:50:00,20.3106,62.5539,12.9278
2022-06-13 01:00:00,20.2998,62.6073,12.9308
2022-06-13 01:10:00,20.2891,62.6684,12.9355
2022-06-13 01:20:00,20.2784,62.7218,12.9384
2022-06-13 01:30:00,20.2677,62.7218,12.9283
2022-06-13 01:40:00,20.2569,62.7523,12.9256
2022-06-13 01:50:00,20.2462,62.8133,12.9303
2022-06-13 02:00:00,20.2355,62.8133,12.9202
2022-06-13 02:10:00,20.2248,62.8438,12.9175
2022-06-13 02:20:00,20.214,62.8667,12.9129
2022-06-13 02:30:00,20.2033,62.8972,12.9102
2022-06-13 02:40:00,20.1926,62.9583,12.9149
2022-06-13 02:50:00,20.1926,62.9583,12.9149
2022-06-13 03:00:00,20.1819,63.1032,12.9399
2022-06-13 03:10:00,20.1711,63.0498,12.9168
2022-06-13 03:20:00,20.1604,63.1338,12.927
2022-06-13 03:30:00,20.1604,63.1872,12.94
2022-06-13 03:40:00,20.1497,63.2177,12.9372
2022-06-13 03:50:00,20.1282,63.3092,12.9391
2022-06-13 04:00:00,20.1282,63.3932,12.9593
2022-06-13 04:10:00,20.1175,63.4466,12.9621
2022-06-13 04:20:00,20.1068,63.5381,12.974
2022-06-13 04:30:00,20.0961,63.622,12.984
2022-06-13 04:40:00,20.0853,63.6831,12.9885
2022-06-13 04:50:00,20.0746,63.7136,12.9857
2022-06-13 05:00:00,20.0639,63.8586,13.0103
2022-06-13 05:10:00,20.0639,63.8814,13.0158
2022-06-13 05:20:00,20.0424,64.0264,13.0302
2022-06-13 05:30:00,20.0317,64.0569,13.0273
2022-06-13 05:40:00,20.0317,64.1408,13.0474
2022-06-13 05:50:00,20.0317,64.1714,13.0547
2022-06-13 06:00:00,20.021,64.2858,13.0718
2022-06-13 06:10:00,20.0103,64.3163,13.0689
2022-06-13 06:20:00,19.9995,64.4308,13.0859
2022-06-13 06:30:00,19.9888,64.5452,13.1029
2022-06-13 06:40:00,19.9888,64.5452,13.1029
2022-06-13 06:50:00,19.9781,64.5757,13.1
2022-06-13 07:00:00,19.9674,64.6062,13.0971
2022-06-13 07:10:00,19.9674,64.6062,13.0971
2022-06-13 07:20:00,19.9674,64.6367,13.1043
2022-06-13 07:30:00,19.9566,64.7512,13.1212
2022-06-13 07:40:00,19.9566,64.7512,13.1212
2022-06-13 07:50:00,19.9566,64.8427,13.1429
2022-06-13 08:00:00,19.9566,64.919,13.1609
2022-06-13 08:10:00,19.9566,65.003,13.1807
2022-06-13 08:20:00,19.9674,65.0258,13.1963
2022-06-13 08:30:00,19.9781,64.9724,13.1938
2022-06-13 08:40:00,19.9781,65.003,13.201
2022-06-13 08:50:00,19.9781,64.8656,13.1686
2022-06-13 09:00:00,19.9781,64.8656,13.1686
2022-06-13 09:10:00,19.9781,64.8961,13.1758
2022-06-13 09:20:00,19.9781,64.8961,13.1758
2022-06-13 09:30:00,19.9781,64.919,13.1812
2022-06-13 09:40:00,19.9781,64.919,13.1812
2022-06-13 09:50:00,19.9888,64.9724,13.204
2022-06-13 10:00:00,19.9995,64.9724,13.2142
2022-06-13 10:10:00,20.021,65.0564,13.2544
2022-06-13 10:20:00,20.021,65.0564,13.2544
2022-06-13 10:30:00,20.021,65.0258,13.2472
2022-06-13 10:40:00,20.0317,65.1098,13.2771
2022-06-13 10:50:00,20.021,64.9724,13.2346
2022-06-13 11:00:00,20.0317,64.9724,13.2447
2022-06-13 11:10:00,20.0424,65.1098,13.2873
2022-06-13 11:20:00,20.0424,65.0869,13.2819
2022-06-13 11:30:00,20.0424,64.9724,13.2549
2022-06-13 11:40:00,20.0746,65.1098,13.3178
2022-06-13 11:50:00,20.1282,64.8122,13.2985
2022-06-13 12:00:00,20.1282,64.8351,13.3039
2022-06-13 12:10:00,20.1604,64.6673,13.2946
2022-06-13 12:20:00,20.1819,64.6062,13.3005
2022-06-13 12:30:00,20.2033,64.5757,13.3136
2022-06-13 12:40:00,20.2248,64.4308,13.2995
2022-06-13 12:50:00,20.2355,64.3163,13.2824
2022-06-13 13:00:00,20.2248,64.2324,13.2522
2022-06-13 13:10:00,20.2248,64.1714,13.2376
2022-06-13 13:20:00,20.2355,64.1714,13.2478
2022-06-13 13:30:00,20.2355,64.0874,13.2277
2022-06-13 13:40:00,20.2462,64.0874,13.2379
2022-06-13 13:50:00,20.2462,64.0569,13.2306
2022-06-13 14:00:00,20.2569,64.0264,13.2334
2022-06-13 14:10:00,20.2569,63.973,13.2206
2022-06-13 14:20:00,20.2569,63.973,13.2206
2022-06-13 14:30:00,20.2677,63.9425,13.2235
2022-06-13 14:40:00,20.2677,63.9425,13.2235
2022-06-13 14:50:00,20.2784,63.7975,13.1988
2022-06-13 15:00:00,20.2891,63.622,13.1668
2022-06-13 15:10:00,20.2891,63.7365,13.1943
2022-06-13 15:20:00,20.2891,63.5076,13.1392
2022-06-13 15:30:00,20.2784,63.7365,13.1842
2022-06-13 15:40:00,20.2891,63.6754,13.1796
2022-06-13 15:50:00,20.2998,63.7975,13.2191
2022-06-13 16:00:00,20.3106,63.767,13.222
2022-06-13 16:10:00,20.3213,63.7365,13.2248
2022-06-13 16:20:00,20.3427,63.706,13.2377
2022-06-13 16:30:00,20.3749,63.622,13.248
2022-06-13 16:40:00,20.3856,63.3932,13.2029
2022-06-13 16:50:00,20.4071,63.3626,13.2158
2022-06-13 17:00:00,20.4285,63.3016,13.2213
2022-06-13 17:10:00,20.4393,63.3016,13.2315
2022-06-13 17:20:00,20.4607,63.3016,13.2518
2022-06-13 17:30:00,20.4822,63.1872,13.2443
2022-06-13 17:40:00,20.4929,63.0727,13.2267
2022-06-13 17:50:00,20.5251,63.1032,13.2645
2022-06-13 18:00:00,20.5358,63.0117,13.2524
2022-06-13 18:10:00,20.568,62.9583,13.2698
2022-06-13 18:20:00,20.5894,62.9888,13.2975
2022-06-13 18:30:00,20.6001,62.9583,13.3002
2022-06-13 18:40:00,20.6109,62.9888,13.3178
2022-06-13 18:50:00,20.6323,62.9049,13.3176
2022-06-13 19:00:00,20.6538,62.8744,13.3304
2022-06-13 19:10:00,20.6645,62.7828,13.3182
2022-06-13 19:20:00,20.6752,62.8133,13.3358
2022-06-13 19:30:00,20.6967,62.6989,13.3281
2022-06-13 19:40:00,20.7074,62.7599,13.3532
2022-06-13 19:50:00,20.7181,62.7828,13.3689
2022-06-13 20:00:00,20.7181,62.7599,13.3633
2022-06-13 20:10:00,20.7288,62.7904,13.3809
2022-06-13 20:20:00,20.7288,62.8438,13.3939
2022-06-13 20:30:00,20.7288,63.0193,13.4368
2022-06-13 20:40:00,20.7288,62.8438,13.3939
2022-06-13 20:50:00,20.7181,62.9659,13.4136
2022-06-13 21:00:00,20.7074,62.8744,13.3811
2022-06-13 21:10:00,20.7074,63.1032,13.4369
2022-06-13 21:20:00,20.6967,63.0193,13.4063
2022-06-13 21:30:00,20.6859,62.9583,13.3813
2022-06-13 21:40:00,20.6752,62.9888,13.3786
2022-06-13 21:50:00,20.6752,62.7828,13.3283
2022-06-13 22:00:00,20.6645,62.8133,13.3257
2022-06-13 22:10:00,20.6538,62.6989,13.2876
2022-06-13 22:20:00,20.6538,62.7294,13.295
2022-06-13 22:30:00,20.6323,62.7828,13.2878
2022-06-13 22:40:00,20.6216,62.7294,13.2646
2022-06-13 22:50:00,20.6109,62.6684,13.2396
2022-06-13 23:00:00,20.5894,62.7828,13.2473
2022-06-13 23:10:00,20.568,62.8438,13.2419
2022-06-13 23:20:00,20.5465,62.7828,13.2067
2022-06-13 23:30:00,20.5358,62.7523,13.1891
2022-06-13 23:40:00,20.5143,62.6989,13.1558
2022-06-13 23:50:00,20.4929,62.8133,13.1635
2022-06-14 00:00:00,20.4714,62.7828,13.1358
2022-06-14 00:10:00,20.45,62.7523,13.108
2022-06-14 00:20:00,20.4285,62.8438,13.1101
2022-06-14 00:30:00,20.4071,62.7828,13.0749
2022-06-14 00:40:00,20.3856,62.8438,13.0696
2022-06-14 00:50:00,20.3749,62.8133,13.052
2022-06-14 01:00:00,20.3427,62.7828,13.0141
2022-06-14 01:10:00,20.3213,62.6684,12.9659
2022-06-14 01:20:00,20.2998,62.7218,12.9587
2022-06-14 01:30:00,20.2784,62.6684,12.9254
2022-06-14 01:40:00,20.2569,62.7523,12.9256
2022-06-14 01:50:00,20.2248,62.7828,12.9026
2022-06-14 02:00:00,20.1926,62.8438,12.8871
2022-06-14 02:10:00,20.1711,62.8744,12.8742
2022-06-14 02:20:00,20.139,62.9049,12.8512
2022-06-14 02:30:00,20.1068,62.9049,12.8208
